PLAYER_ID,PLAYER_NAME,draft_year,hybrid_archetype_label,macro_archetype,shot_style_subtype,staged_extension_stance,staged_extension_stance_label,staged_band_text,staged_extension_reason,deliverable3_framework_status,forecast_support_status,forecast_outlook_bucket,forecast_confidence_band,forecast_uncertainty_band,comp_support_bucket,scarcity_tier,identity_drift_class,block1_support_note,card_title,card_market_text,card_forecast_text,card_reason_text,card_status_text
2248,Earl Watson,2001,Perimeter Wings & Connectors | Rim Pressure Drivers,Perimeter Wings & Connectors,Rim Pressure Drivers,offer_now_disciplined_band,Offer now at disciplined price,"Protected 7.2%, fair 8.5%, walk-away 8.6%; open 7.7%, target 8.5%, hard max 8.6%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,medium_confidence,medium_uncertainty,strong,replaceable_middle,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Earl Watson — Offer now at disciplined price,"Protected 7.2%, fair 8.5%, walk-away 8.6%. Open at 7.7%, target 8.5%, hard max 8.6%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence medium_confidence, uncertainty medium_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
2249,Jamison Brewer,2001,Fringe / Low-Opportunity Players | Interior Finishers,Fringe / Low-Opportunity Players,Interior Finishers,avoid_overcommitting,Avoid overcommitting,"Protected 2.7%, fair 7.0%, walk-away 9.8%; open 2.7%, target 2.7%, hard max 4.5%.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,moderate,highly_replaceable,role_shifting_materially,No official Block 1 support merged; remain Block 2-only.,Jamison Brewer — Avoid overcommitting,"Protected 2.7%, fair 7.0%, walk-away 9.8%. Open at 2.7%, target 2.7%, hard max 4.5%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
2250,Bobby Simmons,2001,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,wait_and_save_flexibility,Wait and save flexibility,"Protected 0.3%, fair 5.2%, walk-away 7.2%; open 0.3%, target 2.8%, hard max 5.2%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,neutral_leaning,low_confidence,high_uncertainty,moderate,selective_premium,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Bobby Simmons — Wait and save flexibility,"Protected 0.3%, fair 5.2%, walk-away 7.2%. Open at 0.3%, target 2.8%, hard max 5.2%.","Forecast support status: classification_or_truth_only. Outlook neutral_leaning, confidence low_confidence, uncertainty high_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
2253,Sean Lampley,2001,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,wait_and_save_flexibility,Wait and save flexibility,"Protected 5.5%, fair 6.7%, walk-away 8.1%; open 5.5%, target 6.1%, hard max 6.7%.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Sean Lampley — Wait and save flexibility,"Protected 5.5%, fair 6.7%, walk-away 8.1%. Open at 5.5%, target 6.1%, hard max 6.7%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain wait_and_save_flexibility: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
2254,Loren Woods,2001,Low-Usage Interior Bigs | Arc-Heavy Spacers,Low-Usage Interior Bigs,Arc-Heavy Spacers,wait_and_save_flexibility,Wait and save flexibility,"Protected 3.4%, fair 5.4%, walk-away 8.7%; open 3.4%, target 4.4%, hard max 5.4%.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.",block1_classification_overlay_only,classification_or_truth_only,downside_leaning,high_confidence,low_uncertainty,moderate,replaceable,role_shifting_materially,Only class probabilities / truth-side context available from Block 1; stance remains staging-only.,Loren Woods — Wait and save flexibility,"Protected 3.4%, fair 5.4%, walk-away 8.7%. Open at 3.4%, target 4.4%, hard max 5.4%.","Forecast support status: classification_or_truth_only. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Keep the Block 2 posture: class probabilities are available, but no supported performance forecast is available for this row, so forecast use stays descriptive rather than action-changing.","Status: block1_classification_overlay_only. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
2256,Ken Johnson,2001,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,avoid_overcommitting,Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A; open N/A, target N/A, hard max N/A.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,insufficient,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Ken Johnson — Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A. Open at N/A, target N/A, hard max N/A.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
2257,Ruben Boumtje-Boumtje,2001,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,avoid_overcommitting,Avoid overcommitting,"Protected 1.5%, fair 4.5%, walk-away 6.4%; open 1.5%, target 1.5%, hard max 2.7%.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,weak,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Ruben Boumtje-Boumtje — Avoid overcommitting,"Protected 1.5%, fair 4.5%, walk-away 6.4%. Open at 1.5%, target 1.5%, hard max 2.7%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
2260,Jarron Collins,2001,Low-Usage Interior Bigs | Arc-Heavy Spacers,Low-Usage Interior Bigs,Arc-Heavy Spacers,wait_and_save_flexibility,Wait and save flexibility,"Protected 1.6%, fair 6.5%, walk-away 13.7%; open 1.6%, target 4.0%, hard max 6.5%.","Forecast support leans negative with high_confidence and low_uncertainty, so the stance is pulled one step more cautious inside the existing band rather than discounted beyond it.",forecast_adjusted_supported_subset,test_prediction_available,downside_leaning,high_confidence,low_uncertainty,moderate,replaceable,role_shifting_materially,Forecast-adjustment support available from Block 1 handoff.,Jarron Collins — Wait and save flexibility,"Protected 1.6%, fair 6.5%, walk-away 13.7%. Open at 1.6%, target 4.0%, hard max 6.5%.","Forecast support status: test_prediction_available. Outlook downside_leaning, confidence high_confidence, uncertainty low_uncertainty.","Forecast support leans negative with high_confidence and low_uncertainty, so the stance is pulled one step more cautious inside the existing band rather than discounted beyond it.","Status: forecast_adjusted_supported_subset. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
2261,Kenny Satterfield,2001,Perimeter Wings & Connectors | Midrange Shot Creators,Perimeter Wings & Connectors,Midrange Shot Creators,offer_now_disciplined_band,Offer now at disciplined price,"Protected 0.6%, fair 2.9%, walk-away 2.9%; open 1.6%, target 2.9%, hard max 2.9%.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,strong,replaceable_middle,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Kenny Satterfield — Offer now at disciplined price,"Protected 0.6%, fair 2.9%, walk-away 2.9%. Open at 1.6%, target 2.9%, hard max 2.9%.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain offer_now_disciplined_band: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
2264,Alvin Jones,2001,Fringe / Low-Opportunity Players | No Shot Subtype,Fringe / Low-Opportunity Players,,avoid_overcommitting,Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A; open N/A, target N/A, hard max N/A.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.",block2_only_provisional,no_block1_support,mixed_or_unknown,unknown_confidence,unknown_uncertainty,insufficient,highly_replaceable,insufficient_data,No official Block 1 support merged; remain Block 2-only.,Alvin Jones — Avoid overcommitting,"Protected N/A, fair N/A, walk-away N/A. Open at N/A, target N/A, hard max N/A.","Forecast support status: no_block1_support. Outlook mixed_or_unknown, confidence unknown_confidence, uncertainty unknown_uncertainty.","Remain avoid_overcommitting: no official Block 1 forecast support was merged, so the stance stays anchored in comp-market evidence only.","Status: block2_only_provisional. This is a staged decision-support output, not a fully validated final extension recommendation for the whole cohort."
